ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species
7231e31105390cb90f9528b0c7a81410,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium
a832c3e17ecf4b902c978a1bcce0713a,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,
9205ffa66403a99221ea5fb9d07440f2,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Oligosphaeraceae,horsej-a03,uncultured_bacterium
5a469384ae988fef69839393ff4523c2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
e10eccba32783313806fa54aa2f9d626,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
446c70a0a834f8b8ffaa8d8ab9578d67,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,
2585ed61b9fadd6cd0c7946309c85285,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Brachymonas_sp.
6567bc2c6b5aa52f74c08265993acf77,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_rumen
cc5e22e9effe3d75127ff952c074f95a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter_guillouiae
56f8988f195c52c2f13bff20394334e8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Gryllus_firmus
62e94ed26a12919ad7ae06f9c46f21d2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,uncultured_rumen
c8b4f8f782263fa9431152941d165776,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,
802f60dcc0d9213e8e63a224cf0b6597,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
d179b7cb1c0275dbea0908b7f125b3fa,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_organism
537512a3daea2d2a16355b7ac5633a10,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
583e3241f36fc4cca8650531f0e452dd,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Saccharofermentans,uncultured_bacterium
de80749f47b2c88c7c361e91608037ff,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
330422656211109bc70034bbf75c32d4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,
4431ac0141da87e6a46c8a633c75a1d4,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,
74c4d038aecc80897732966f9d696c5c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,uncultured_rumen
4615a3a163c231ae3501575023cf3ff3,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
0488be5a2596ee03d38d93466d780873,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,
3c028f209604709ab842c0c25f467a2a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,
81a319f3416029a5215a64118d8fc0e9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
c97b603e5cc25b12a208b260997dcc97,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,gut_metagenome
dd1a89e2f58cc8c4a10a9426de300473,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,
0864103421129c3e6057a4a64fe8a7e9,Bacteria,Spirochaetota,MVP-15,MVP-15,MVP-15,MVP-15,
718057ab24f73830ebb6372fa488fda4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
a680684451118ada6dac6062e5143958,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,uncultured_bacterium
d0b9c860f5ff5f737c9015c470e3f30e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
caeb2da1b07266001e72d5934bbea345,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured_bacterium
6ec5b9daff507db71e2c04b70bf5128e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,uncultured_bacterium
3544d8deb792a95a99833325a558df32,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
db112b15ac4b93f0c4ad2eafce09b02e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
3a0e2d20191920e66e70e96c1b3648aa,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
9156ca294c6752c7ff641bfa23909ac5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Brachymonas_sp.
81a20c06663c19d3af01264cd7139942,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,uncultured_bacterium
4f7b9fceb02b35499d7ed4b4bcbb0c35,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sanguinis
dff442070397bb136b020e13b7cfc238,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
638b18613ab9e825b96fa2206eb725a7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
0ebcb847035507220331a12f33e7e66b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
c5849a0f40a8b0d3f3c0d9c340ea1139,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,1
802bdd132a2d61caee3c28430aa5b83b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
046178e7def1709fdd01eff7070a081f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,
a17cac1644554a6048a06014dd93e0b0,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,,
7af9b9037581e648143a90aa7494cd6a,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,uncultured_bacterium
94a4f8731eea83ddcbad656ddf12a5a0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,
86ddfb1aa719477087c608a60de6454d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
32ad43341ee7d2f076fba8a9e767a52f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
edd7bc07a3a33d1a29a4bec7ce40f28f,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
e360a056a7d687dbd57ebef7937fc96b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
3673839c73ed71f6cd16af663bbb7d25,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,
61a0a6034b869adbf312e38a7bc13a82,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium
dcef5691ca6f24def410d16a2e50de67,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_AC2044_group,uncultured_bacterium
eff9d3525c444a06f21674731757d18f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,
4a428cb9cba0636958522501ecf14d88,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_Prevotellaceae
827773df01d30938c8f9f60af9e9e242,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
2366368705bfcf057840169f43e15165,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,uncultured_bacterium
3fe71bcfb18a2f3638ee7d997afce249,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,
592fec18c3a236351378d3aa3b32e64b,Bacteria,Spirochaetota,MVP-15,MVP-15,MVP-15,MVP-15,
131d1aa738439ad273542e28ef1f52aa,Bacteria,Firmicutes,Clostridia,,,,
96415d8988132d74307a0471e607a929,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
d7cac1040aac450672c63a885b51070d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,
dc490aa223b21dcaaed24cdb223454da,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,uncultured_bacterium
74cc6d952511555c554c207f41953499,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium
97280b304c10bc3b19f350dbd9d934ac,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,Clostridium_sp.
6312e47d000a199a0bafbbba812a5293,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ND3007_group,
7f6cbaddfe344fe76a26aa258afd004e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,uncultured_bacterium
64066c42f19544ae06a9bb86f485e965,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
e5ffbecdff45cebc99abf8aceedc86ae,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,uncultured_archaeon
4d42b2ce2a7abe43eb86f0e06187877c,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,
b77cc40f009af08fce8c2ae5f9b176c8,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,
b9863508726dbd3a1281c3573c258b1d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,
b669ff17476c5d5beb277a9419a076d3,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,Absiella_dolichum
ccc4478744a96141a974e402b1113c44,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
9e7c2703962c8d5f1848d038b3976a36,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
4638f7fa7d91cfdeede42d3338fa8824,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium
0ab49ca4bd562e34e1855972bc3cbcfa,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
76e4d79f97f6d90d462c2f79c64e7635,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium]_brachy_group,Peptostreptococcaceae_bacterium
a9e31becb7cdaa23c9fa3f4114a7513f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,uncultured_bacterium
56e1721443ada7d2349e7c69fc992eb2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
8b910be5b8f2ff2427f6c57f76cadf6b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
9af25e6493c0042e2bf35b8855a5aa7e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_BS11_gut_group,Bacteroidales_BS11_gut_group,uncultured_bacterium
79bad59249d5c126901bfaa661aa95ef,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,uncultured,Cardiobacterium_sp.
ba7df5d03a9d8540f97b4442fab6df08,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,
b98b6cef3084f418e379dfa0ce5f3728,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_XPB1014_group,uncultured_bacterium
73a48d0f190ef3b3b44545c9b80ae749,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium,Synergistales_bacterium
18b36007523a9adb49bdf8243e0a1032,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_bacterium
c32bcae7795beacfbc3d10dc4c07df71,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured_bacterium
8b660891524ae9d498190b97e02ef634,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured,uncultured_bacterium
b3768563bcd3def9c3b6d1ba3daffc45,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
c1f11c8db51cab353b8dc2dcdcb7cd30,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,
05663a7ab0ee66f045097dc95fbba309,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
ed949587b0e96571c5a0dfade8115e98,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
86e13b0259f81f44107bad6bc88c8d6d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,uncultured_rumen
1113a80ad3872109c944f9c31e42dcf2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
a160c98cf79df13dc7623f35a967d622,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
abd0233d6a314aaf3dc4f9fef50c7ba5,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,uncultured_bacterium
45d470bd1ba3b2b5406c11d92bbf53e0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_rumen
ce290efe27b8ac9c415b27c1a4631c6e,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Fastidiosipila,metagenome
6d23695b97ed72de81887132270494c6,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
64400a192ead299be509c006da0c3ca5,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium
5b016c763ccccafada54d0df13e33fe4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
4fe2a1631342374c1d8b79f0c048afb9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
ea2a0a7f18dfe3f4e3657ac07c6f4fff,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
f7689e32bb9386b1bf539e168b3b28e9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella_stercoricanis
9b39cae88a535e7aebd76b40f4dfd5a1,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
7b79236f1bb6d6a21f9d01146ab4aa26,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,uncultured_rumen
29f58e566e0affa0af2d3fb616bf7b80,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
6cbf011d4027cc8eac67a5e6f2bfb245,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
a26385805cbf58cf5904a98225aa3322,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,uncultured_bacterium
e1db5a3a8735b8c6efaf0ffd9fe6ba5b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,
0dfe713dcee97660e51dd798560e05ad,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ND3007_group,uncultured_rumen
18994191659b05da3d9a19157884b6fa,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium
6d77264a79a309576c383006fdc00cb4,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,
3c885fe96025e7ffee1cc5e0cad3322e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
d0eb96066c845681863ace1def0599f2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
1bf4e65448972a1b4b9003df8eeff0da,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
dea0da9bae635ced714775cfdf2c900c,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
261e153fc4eed73e18b2b15cf4715e3a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-009,uncultured_bacterium
77a78f6aa3b1d3311c83a29ee6059576,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
241d5cd0ce79400ff385684213952488,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
d776020aebeed76a96431282e5715ae7,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,
4cedc07e8f0e7021f2f79d4a5428bdf1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
97c9617cdd4dc913431b067e1d3e794f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,PeH15,PeH15,uncultured_rumen
22afc859293c554857eec3bbfa7c767c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,
b91d4d8847903fa1c078a5f862242456,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,uncultured_bacterium
877070b850c890dc63ebee20b25d7582,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,uncultured_bacterium
4616ad92e884f24bbd349ea04a32f161,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
a566a8b42ba9450a8bc0800e9a85a9f4,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,
86578e29f2724174483d15597c609eb6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
e62f988af95e4fc4f9ca5634095fc3e3,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,gut_metagenome
07a104c1aac69651df5354fd2dd6f3e6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
14a869a39be54fd72ac2b625323a7317,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-006,uncultured_rumen
a261dba699af5acde2a0c05878c1478c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,Bacteroidales_UCG-001,uncultured_rumen
2ec727d31f9eed0ad9b8a1c66f57376b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
9c6fa744a4e2f05bc815ea8e145b14e2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium
348d2f798c69e98e2e81d4a747bc4c29,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
a54a2598b3a93c1f9513e9d0b1ddd46d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium_organophilum
0d7d1938636960ed1f70c6be55366761,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
e7c10119b972c945f84083621a8f9d21,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,
011488d137c0648e0e1a3aab7ba1cbe7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,
01dbe387bc1c372f9b9e7f06b3152d5f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,uncultured_bacterium
d9bcd29b0d74b522a7df169899a2a35e,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
b4f2c78e7f6dded1315f378aeb0b1265,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,
59f8982a31d110940e05a9ce7f34508a,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
ba97cf36f656e2476aa962d4dd2b35c9,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,
61666e3ba91c2eead22807871573a78f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium
b29f7efb54e6e0f8b71d65e48e1ecf78,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,
106277b2b125764b47efc86d25d35a47,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Saccharofermentans,
866e30e003c01db9e502be35cc02397c,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV114,bacterium_enrichment
21751f9003d872153acdda1f51c4b899,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,uncultured_bacterium
a0f14d7bc91e2e448cfbfac38ee58588,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
e1785bd4b98ef5eef611e700067cb76d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,
06c92d24901fef04766acdd6123a7eda,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,uncultured,uncultured_Paludibacter
334db95e9bcc9eaf2e589ed1908d4d50,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae_Sedis,uncultured_bacterium
964629abbcdabf6e9833db5a687fa372,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,uncultured_bacterium
375997a801e48cb810b98b1645d1b887,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_AC2044_group,
08c34b2ebed7743b5d10192c31f353ba,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Ruminiclostridium,
f2beae295044cf22ebd3b490897bc8dc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Negativibacillus,uncultured_bacterium
452ac18544d59cd27168c641ed5d7df5,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,unidentified
adb1f3d1430f4c1b8c0125da4624ae2a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium
c9935772d936b03b216dbab43d7d155f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
b5f0b0403b6fa2a28d6703e9aa13c8af,Bacteria,Bacteroidota,Bacteroidia,,,,
529145ed049e27e0b8d8923773d808e5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_iners
588b19d5419dbc6bb302bbce16f621ac,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,
56c4e19f7aca4a899d59d8376551a3a4,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
1906c5a14273271084b0c6570a27e64c,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
18e2196798f5fadfdb56600631f3b0a2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium
fcf1e56a294997a145e47b2bc0276c79,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,
46d95048de21f05c2a08c60929159634,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
8ba67956d8e4edc3de88fbd133834511,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_AC2044_group,uncultured_bacterium
054001a803f8f500cdc32c6472aab042,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
40613afd697cffaee84edbf24af5122e,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
