ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
d7cac1040aac450672c63a885b51070d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,,0.985975582
a59d28af13dbf217ce70b80e70798fa8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999911405
bdadfd43506953eb5b60405f6980016b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999997971
c810e2bf15aeb04feb69b7d44209d516,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured_bacterium,0.996942213
4c78d1cdc08161239ffa8621a59f9c42,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,uncultured_bacterium,0.74356142
853197fa359717c9a74291e697d75365,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999809066
4d42b2ce2a7abe43eb86f0e06187877c,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,,0.970492232
f7689e32bb9386b1bf539e168b3b28e9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella_stercoricanis,0.736390426
d837f635397456958719e2e8d9c1bc83,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_bacterium,0.984926407
f14c261fa6ed692c46ad76de00b278d3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.997723932
b3768563bcd3def9c3b6d1ba3daffc45,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,0.999999709
b3864355e06918265855773c78f067ce,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.902337489
3018fcdccd16e9432bc88cb6b6e3bc0e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium,0.855287865
dbb1583cd145507de0effb2d677a3662,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_rumen,0.768761085
aaf5266e1fbe1d121a84f316af978057,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.799136418
cbebe5a74219efc79f4a8a26584c9284,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_bacterium,0.705263407
6d7e50f6047364aae1924089de1d4391,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11_gut_group,uncultured_bacterium,0.999696067
80e32b80547da207272e9ab450c899ef,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.923164719
d2f46419c9f15b64cddd30c050250d47,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.898138968
7dee9ffb15cccfa58ab13f2227152502,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999995979
df75a4fab230197a90619cf3f7886aa3,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,uncultured_bacterium,0.921692827
62883a485b064264fb099a2f32913767,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_Bacteroidales,0.771007887
63e5ce9969dbcf26fdbdc84c41120971,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_Bacteroidales,0.808718662
5e1b009075e75f5b6dbe045763a6dc56,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,gut_metagenome,0.786324691
ae14c9c6e2324018cce42655340e14b2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.984167117
69511d640274d59bf4b681c18f3201d4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured,uncultured_Bacteroidales,0.849553702
b017f7fb38cc1f624da2a3a511b2fc27,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.963300299
09228805075a90407d0a687ebd1c9b39,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium,0.968271489
4f5921adcc3f9d3f0edcb4637109a2e8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium,0.804557619
72a8652b3efdffd54a081e72d099b019,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_bacterium,0.990745395
2941531af7169e726e393f256e7e1025,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11_gut_group,uncultured_bacterium,0.999841254
056d4f518341e57e822486f05ce680ce,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,uncultured,uncultured,uncultured_Bacteroidales,0.716785517
bc4f7c03941098c794a2aff800997049,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.997676017
6563507cd39ab482e60e89b6358c2de0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999916449
2953c02165536ff5fdc08c049a844834,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_XPB1014_group,uncultured_bacterium,0.93468446
0fbba259889b72f75098debd25c3b96f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.999365881
22afc859293c554857eec3bbfa7c767c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,,0.951677556
f977cfdf257753e2cf7081694030f5e3,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,,0.995731036
e6d9b2db0732eff1ec65c7d6ab0140be,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,,0.997096411
0be79d07e20d0ddcc706b7e516037fd3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,,0.99999434
1fcff76f259a3c3b70e6ab61e3a81612,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.834862156
a22fa5a84ff5d89db000ad3d0d8dbfb8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,,0.983275226
45a05a67086f2baefb3c4b9b8472ff4b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.942323771
85ac296d608e9e28e6072860d2a62104,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.998766495
677221fe6b35f887aacff9374d78878e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999992846
0ebcb847035507220331a12f33e7e66b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,0.999991547
1026d411670ba9259b7264210e0a64e2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium,0.932878394
19acee2ffe1a507dd1ff3d402ac0aaa5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999639435
074bba305f43e60ac8ffee24696554c4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_gnavus_group,,0.995358413
f672df804faee12d422f1a7b0fa94797,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Mailhella,uncultured_bacterium,0.999994446
d7fc1473f45c5e87964332f03eea1630,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.909701144
6c9db0d8445efcb87d96639066d8d962,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999948103
53d236a41078c54da214b26a0107ee40,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.996855268
1a108644d48258269e70e1d8c767be31,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.85382801
42e0025cf508881ec5b89c81dcca936e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.91627055
b6922f044e43df8e66a488cf32078ac0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999976498
73cab0cd9a9ac898589cb63b791e8f97,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,0.999340821
9ee5f9b1319afc5cabeb3c69f94d0135,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium,0.796502756
73a30956e38e88cca29cca3420d719c1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium,0.878455495
d4799d21262779aa1bd839f1a828b196,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_Bacteroidales,0.893323226
4fdc790587598bd4e361f015861ec62d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_bacterium,0.989819095
ac8a63b976138e19adcff15745a92e91,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,uncultured,Globicatella_sp.,0.988285103
a88dddf84fbeab0a9c935aa81e7441f0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.775548457
700e7756ea7d23eea3a1987556bc1c62,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,,0.953150612
dab069e50f309a61c9e5294bab6a9a87,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_Bacteroidales,0.990183137
feacf40d7b398b93a7430b803f83730c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,bacterium_YRD2003,0.963632078
085002d4d02c49c9f56efcc839d2f2d1,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,0.999999988
a00c132b27a7c47147e12686727c9bc0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.874102053
cc5d5cea11aa96ee2ac9c63eee425b4d,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_rumen,0.707045593
cc516c9e2bf3f907db1c5f41e476e53c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11_gut_group,uncultured_bacterium,0.999780632
eee7c464ae5ecee25962e2a30d7c0555,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_gasigenes,0.890742065
dd9364fc44aa661e8219c930e0e64175,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999983184
46defda2ba95e55c7b5055c16c726143,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.749896813
4c5a2d2e1f4c12be2d9dff2e29cc72b5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.943893123
0af017c60dfd5f537a33925688fb8464,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.969922406
b743ed5327eb68c13b2d7c31886b8036,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.998347192
6acefc48ae52288292823c094cee2fae,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.80430133
a7e612ba45edcb7e7bd4be907af5b221,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,0.999378069
dd6f841f46cc48fabcc67b64c08b940c,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,0.968312917
82e7d68f32f3acbd9a009a4e1a460bfb,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,gut_metagenome,0.892213416
2b3038f005297d489b11883238c12625,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.915183145
de077ffb7e52ef4eef2f2228b8875cb6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999995133
6d9575a6c431a537a3eddaea14287793,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,0.974022826
340d51397935a1507df811b773ff04cf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.795220424
2743cdbfb6cee0ef81a8a752a10699d7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_Bacteroidales,0.999895489
ff16b05358c32cbb6dc7e0a6b28b499f,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,,0.864545628
2d8ab625b198b5aa7de84ed29307b376,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.923572035
802d2fda0f342367d2f184c1e24745af,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_moniliforme,0.898680681
51b310139c3a92535f2cd91c627bf7ea,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999666406
f06641d02e6dd0db10cc5e3744839b93,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,,0.818987811
968d1eb421166fe84307da5662addfa2,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,vadinBE97,vadinBE97,,0.999999994
4bab05ec3ba916a71ecb4471878f849f,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,bacterium_MD2012,0.782825101
c3076f3fd29c4f27615410f0cabcdaa1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,0.99998411
626fb7880440a20a9dc494af498c99e4,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.997526726
61ab410a39309bf054fb9da55123b41a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_Ruminococcaceae,0.82546003
b9fcf4a0d4837fcaa1d5eebef30cdc85,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.995553462
ac1be9146686ad8e0f2b2b5097394bff,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999998476
85cc1978564cc93c4315242c4b22e044,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999977814
65dd529734c9e8857543aa0b6125135a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,,0.952904531
7388a71cffce51144ee02105386fb18a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999997181
9b1d1ba9994f878e6a0753ffd4a36308,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,,0.996658278
d2c530b202a3bcf1cdb6c4e39702869f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospira,uncultured_bacterium,0.71889939
540e1d7baa27e4fbb7a1a3029f88abd6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus_flavefaciens,0.899058269
b1a912042e2c87a7a2a98dde6e7fc16d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.974942615
d77cab35b12ed4b26ee0ce3a959f9a29,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium,0.857914265
1322ef403ad72be000946a7fc3696701,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999982812
e4fa3ac921e7e9f0fa92309854eaada9,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,0.999479017
bb677445aabb808780d56175ba6aba97,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.798584794
13a2d5d1db889603744e1e448924662c,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium,0.814526675
eba775c926a256f29e51692c79222730,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,,0.764935402
5871deaa68845e1310fa97cc89920363,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999997233
71ea7447b3b62937e4fc39cb66961041,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,,0.997624084
4ae040633a9bb7eddbfbb6e8c901f892,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,uncultured_Lachnospiraceae,0.824645071
28c2ae9b7a57928a098a42c157c38806,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.922052328
5f1377ce21d86f073b4335f63649d93c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999393438
00f30d8fc0d5d029cccee44fc97a35a4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.967742028
61bd2f6fff06acde4416c1edd25ca03c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999439259
fd49a8fe692ca970b92403cb97cc2ec9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.989794612
e53ce780a829bcac5289752d169ac790,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.899508255
8c40ec5515c310cf8643878f51bc3a8d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_Bacteroidales,0.823783073
ed9882b6899b4253bd8a07d372b0ef21,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_XPB1014_group,uncultured_bacterium,0.968083676
3296f8d884b6548d837a53af73bb09ee,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,0.999991386
85ca04bbdfa956d45bd512db2b0578a4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,uncultured,uncultured_Paludibacter,0.99881488
9c0b82ddf7e6272dc6990d0984efc328,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.999154329
e4b2e1d50547d71e7148f5150617d428,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_Bacteroidales,0.956563962
088468f2dfc3c632f20366934aa58d30,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium,0.995319835
2c3ba0dcb114db446fabbb0c99993147,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999995675
7a5b960f31ffc86d25ed4eed03cb905f,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.839157022
1dd5494477b1f1834f59169972adc54d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11_gut_group,uncultured_bacterium,0.999616282
1bf4e65448972a1b4b9003df8eeff0da,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.988583078
76e063e29d92b90a8da3bbf5006d01ca,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.999900402
27734ebde1d16bc19f5a8897c2031d10,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.999083994
cd1a87925d96661036b7c90080d848a4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_BS11_gut_group,Bacteroidales_BS11_gut_group,uncultured_rumen,0.802349915
aa95a3742961b90dfd8c35215911d9ab,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.992277846
6ef433a8498ba6aabfa29d11fc59501a,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.998777515
5fb81130b5a0877d34f4b567c353028f,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium,0.851008106
4fe2a1631342374c1d8b79f0c048afb9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.994440919
b546bddd5a10230d8534612b2730cfea,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.711445495
61f467efc65d7638374f25b4779034ff,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_rumen,0.973187304
9a3e94409b51a18c3c211372180ea224,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_ruminantium_group,uncultured_bacterium,0.991674647
746e160209f6ad038b9e4ac3bc562b9c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999669005
1115bf1f198ec226544ada13d4fa1c77,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999997823
8b778ee01f4f56b130baf8f26527c9bb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.999998129
ed12e4268567aa2e0f2dd3a4c44d63f9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,uncultured_bacterium,0.819843943
dbb4bf5175a3a8a0c12518654f105aff,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999825834
309c1e32df6c62a873401885453fcd23,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.944727973
259ea5549ce130d0f1ddb98c6d41fff5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.997736482
508f83018c6bb1429e399d2e804b5d2e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999998379
1c2de7bd400ca44e9554a0c9926eef66,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium,0.999832546
d9cf3b0fb8b62f93cce961a2f728a073,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.998391008
cf4e44c7c5f1604a7875af7fa09d5b5a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_Bacteroidales,0.937316112
15d0af96edf99bfdd843c2ad6db5ad32,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_Bacteroidales,0.973748559
f6cbcc682a483cfe4c8677034fd17fd1,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_bacterium,0.784453929
9f11024985217f62daafff69ecd6e5ac,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,[Eubacterium]_siraeum_group,uncultured_bacterium,0.944424145
fdee8b0fe56ac561345c510ccdeea778,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium,0.980307468
ffb27fc2e51bbf39241c49fc9c747c92,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_Bacteroidales,0.800657965
6fefabc30ec631c174714a001c46fd5f,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.996516626
c5c4a587ff71737443da00f1460d890e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999975813
7a31b43926fb93504ef3e1dcaa205279,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,,0.999944083
984c4a72d9175980ab2153ebf969505e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.99953337
